county,countyfips,year,value,age,datatype
Jefferson,59,1980,29670,15_19,expectedpopulation
Jefferson,59,1980,-3,15_19,migrationrate
Jefferson,59,1980,-911,15_19,netmigration
Jefferson,59,1980,34017,20_24,expectedpopulation
Jefferson,59,1980,-24,20_24,migrationrate
Jefferson,59,1980,-8182,20_24,netmigration
Jefferson,59,1980,34624,25_29,expectedpopulation
Jefferson,59,1980,10.6,25_29,migrationrate
Jefferson,59,1980,3668,25_29,netmigration
Jefferson,59,1980,31684,30_34,expectedpopulation
Jefferson,59,1980,42.6,30_34,migrationrate
Jefferson,59,1980,13524,30_34,netmigration
Jefferson,59,1980,36803,35_39,expectedpopulation
Jefferson,59,1980,19.2,35_39,migrationrate
Jefferson,59,1980,7092,35_39,netmigration
Jefferson,59,1980,37772,40_44,expectedpopulation
Jefferson,59,1980,5.1,40_44,migrationrate
Jefferson,59,1980,1934,40_44,netmigration
Jefferson,59,1980,29760,45_49,expectedpopulation
Jefferson,59,1980,0.4,45_49,migrationrate
Jefferson,59,1980,136,45_49,netmigration
Jefferson,59,1980,23019,50_54,expectedpopulation
Jefferson,59,1980,-2.1,50_54,migrationrate
Jefferson,59,1980,-484,50_54,netmigration
Jefferson,59,1980,19255,55_59,expectedpopulation
Jefferson,59,1980,-3.4,55_59,migrationrate
Jefferson,59,1980,-668,55_59,netmigration
Jefferson,59,1980,16679,60_64,expectedpopulation
Jefferson,59,1980,-5.1,60_64,migrationrate
Jefferson,59,1980,-850,60_64,netmigration
Jefferson,59,1980,13867,65_69,expectedpopulation
Jefferson,59,1980,-5.2,65_69,migrationrate
Jefferson,59,1980,-723,65_69,netmigration
Jefferson,59,1980,9183,70_74,expectedpopulation
Jefferson,59,1980,-1.5,70_74,migrationrate
Jefferson,59,1980,-141,70_74,netmigration
Jefferson,59,1990,31756,00_04,expectedpopulation
Jefferson,59,1990,8.1,00_04,migrationrate
Jefferson,59,1990,2588,00_04,netmigration
Jefferson,59,1990,32410,05_09,expectedpopulation
Jefferson,59,1990,14.9,05_09,migrationrate
Jefferson,59,1990,4848,05_09,netmigration
Jefferson,59,1990,34463,10_14,expectedpopulation
Jefferson,59,1990,12.9,10_14,migrationrate
Jefferson,59,1990,4449,10_14,netmigration
Jefferson,59,1990,34065,15_19,expectedpopulation
Jefferson,59,1990,4.3,15_19,migrationrate
Jefferson,59,1990,1482,15_19,netmigration
Jefferson,59,1990,30316,20_24,expectedpopulation
Jefferson,59,1990,-4.5,20_24,migrationrate
Jefferson,59,1990,-1365,20_24,netmigration
Jefferson,59,1990,28437,25_29,expectedpopulation
Jefferson,59,1990,17.4,25_29,migrationrate
Jefferson,59,1990,4958,25_29,netmigration
Jefferson,59,1990,25574,30_34,expectedpopulation
Jefferson,59,1990,46.3,30_34,migrationrate
Jefferson,59,1990,11865,30_34,netmigration
Jefferson,59,1990,37372,35_39,expectedpopulation
Jefferson,59,1990,25.2,35_39,migrationrate
Jefferson,59,1990,9452,35_39,netmigration
Jefferson,59,1990,43845,40_44,expectedpopulation
Jefferson,59,1990,13.6,40_44,migrationrate
Jefferson,59,1990,5969,40_44,netmigration
Jefferson,59,1990,42820,45_49,expectedpopulation
Jefferson,59,1990,6.6,45_49,migrationrate
Jefferson,59,1990,2850,45_49,netmigration
Jefferson,59,1990,38816,50_54,expectedpopulation
Jefferson,59,1990,-1.4,50_54,migrationrate
Jefferson,59,1990,-564,50_54,netmigration
Jefferson,59,1990,28991,55_59,expectedpopulation
Jefferson,59,1990,-6.4,55_59,migrationrate
Jefferson,59,1990,-1859,55_59,netmigration
Jefferson,59,1990,21412,60_64,expectedpopulation
Jefferson,59,1990,-10.5,60_64,migrationrate
Jefferson,59,1990,-2256,60_64,netmigration
Jefferson,59,1990,16838,65_69,expectedpopulation
Jefferson,59,1990,-9.6,65_69,migrationrate
Jefferson,59,1990,-1623,65_69,netmigration
Jefferson,59,1990,13321,70_74,expectedpopulation
Jefferson,59,1990,-4.5,70_74,migrationrate
Jefferson,59,1990,-610,70_74,netmigration
Jefferson,59,2000,30312,00_04,expectedpopulation
Jefferson,59,2000,4,00_04,migrationrate
Jefferson,59,2000,1242,00_04,netmigration
Jefferson,59,2000,32125,05_09,expectedpopulation
Jefferson,59,2000,3.2,05_09,migrationrate
Jefferson,59,2000,1059,05_09,netmigration
Jefferson,59,2000,34379,10_14,expectedpopulation
Jefferson,59,2000,-1.1,10_14,migrationrate
Jefferson,59,2000,-397,10_14,netmigration
Jefferson,59,2000,37223,15_19,expectedpopulation
Jefferson,59,2000,-6.4,15_19,migrationrate
Jefferson,59,2000,-2390,15_19,netmigration
Jefferson,59,2000,38768,20_24,expectedpopulation
Jefferson,59,2000,-18.7,20_24,migrationrate
Jefferson,59,2000,-7250,20_24,netmigration
Jefferson,59,2000,35826,25_29,expectedpopulation
Jefferson,59,2000,-5.9,25_29,migrationrate
Jefferson,59,2000,-2122,25_29,netmigration
Jefferson,59,2000,29146,30_34,expectedpopulation
Jefferson,59,2000,12,30_34,migrationrate
Jefferson,59,2000,3498,30_34,netmigration
Jefferson,59,2000,33283,35_39,expectedpopulation
Jefferson,59,2000,3.5,35_39,migrationrate
Jefferson,59,2000,1193,35_39,netmigration
Jefferson,59,2000,37443,40_44,expectedpopulation
Jefferson,59,2000,0.3,40_44,migrationrate
Jefferson,59,2000,129,40_44,netmigration
Jefferson,59,2000,46283,45_49,expectedpopulation
Jefferson,59,2000,-3.2,45_49,migrationrate
Jefferson,59,2000,-1518,45_49,netmigration
Jefferson,59,2000,49072,50_54,expectedpopulation
Jefferson,59,2000,-6.3,50_54,migrationrate
Jefferson,59,2000,-3107,50_54,netmigration
Jefferson,59,2000,44468,55_59,expectedpopulation
Jefferson,59,2000,-8.5,55_59,migrationrate
Jefferson,59,2000,-3795,55_59,netmigration
Jefferson,59,2000,36254,60_64,expectedpopulation
Jefferson,59,2000,-10,60_64,migrationrate
Jefferson,59,2000,-3627,60_64,netmigration
Jefferson,59,2000,24691,65_69,expectedpopulation
Jefferson,59,2000,-11.7,65_69,migrationrate
Jefferson,59,2000,-2897,65_69,netmigration
Jefferson,59,2000,16464,70_74,expectedpopulation
Jefferson,59,2000,-6.3,70_74,migrationrate
Jefferson,59,2000,-1044,70_74,netmigration
Jefferson,59,2010,28991.06,00_04,expectedpopulation
Jefferson,59,2010,-0.98,00_04,migrationrate
Jefferson,59,2010,-283,00_04,netmigration
Jefferson,59,2010,28358.98,05_09,expectedpopulation
Jefferson,59,2010,7.35,05_09,migrationrate
Jefferson,59,2010,2083,05_09,netmigration
Jefferson,59,2010,31857.69,10_14,expectedpopulation
Jefferson,59,2010,5.11,10_14,migrationrate
Jefferson,59,2010,1627,10_14,netmigration
Jefferson,59,2010,33489.75,15_19,expectedpopulation
Jefferson,59,2010,-1.51,15_19,migrationrate
Jefferson,59,2010,-507,15_19,netmigration
Jefferson,59,2010,33879.6,20_24,expectedpopulation
Jefferson,59,2010,-9.28,20_24,migrationrate
Jefferson,59,2010,-3146,20_24,netmigration
Jefferson,59,2010,34286.79,25_29,expectedpopulation
Jefferson,59,2010,22.23,25_29,migrationrate
Jefferson,59,2010,7621,25_29,netmigration
Jefferson,59,2010,30708.59,30_34,expectedpopulation
Jefferson,59,2010,51.82,30_34,migrationrate
Jefferson,59,2010,15912,30_34,netmigration
Jefferson,59,2010,33112.61,35_39,expectedpopulation
Jefferson,59,2010,36.16,35_39,migrationrate
Jefferson,59,2010,11974,35_39,netmigration
Jefferson,59,2010,32211.03,40_44,expectedpopulation
Jefferson,59,2010,21.35,40_44,migrationrate
Jefferson,59,2010,6877,40_44,netmigration
Jefferson,59,2010,33786.27,45_49,expectedpopulation
Jefferson,59,2010,8.91,45_49,migrationrate
Jefferson,59,2010,3011,45_49,netmigration
Jefferson,59,2010,36667.39,50_54,expectedpopulation
Jefferson,59,2010,0.71,50_54,migrationrate
Jefferson,59,2010,261,50_54,netmigration
Jefferson,59,2010,43251.82,55_59,expectedpopulation
Jefferson,59,2010,-3.81,55_59,migrationrate
Jefferson,59,2010,-1649,55_59,netmigration
Jefferson,59,2010,43483.73,60_64,expectedpopulation
Jefferson,59,2010,-6.56,60_64,migrationrate
Jefferson,59,2010,-2853,60_64,netmigration
Jefferson,59,2010,37392.85,65_69,expectedpopulation
Jefferson,59,2010,-7.93,65_69,migrationrate
Jefferson,59,2010,-2967,65_69,netmigration
Jefferson,59,2010,28876.77,70_74,expectedpopulation
Jefferson,59,2010,-7.24,70_74,migrationrate
Jefferson,59,2010,-2090,70_74,netmigration
Kiowa,61,1950,248,00_04,expectedpopulation
Kiowa,61,1950,11.6,00_04,migrationrate
Kiowa,61,1950,29,00_04,netmigration
Kiowa,61,1950,335,05_09,expectedpopulation
Kiowa,61,1950,-15.2,05_09,migrationrate
Kiowa,61,1950,-51,05_09,netmigration
Kiowa,61,1950,411,10_14,expectedpopulation
Kiowa,61,1950,-36.7,10_14,migrationrate
Kiowa,61,1950,-151,10_14,netmigration
Kiowa,61,1950,271,15_19,expectedpopulation
Kiowa,61,1950,-37.2,15_19,migrationrate
Kiowa,61,1950,-101,15_19,netmigration
Kiowa,61,1950,237,20_24,expectedpopulation
Kiowa,61,1950,-49.3,20_24,migrationrate
Kiowa,61,1950,-117,20_24,netmigration
Kiowa,61,1950,207,25_29,expectedpopulation
Kiowa,61,1950,-32.3,25_29,migrationrate
Kiowa,61,1950,-67,25_29,netmigration
Kiowa,61,1950,261,30_34,expectedpopulation
Kiowa,61,1950,-47.8,30_34,migrationrate
Kiowa,61,1950,-125,30_34,netmigration
Kiowa,61,1950,276,35_39,expectedpopulation
Kiowa,61,1950,-38.7,35_39,migrationrate
Kiowa,61,1950,-107,35_39,netmigration
Kiowa,61,1950,237,40_44,expectedpopulation
Kiowa,61,1950,-39.6,40_44,migrationrate
Kiowa,61,1950,-94,40_44,netmigration
Kiowa,61,1950,197,45_49,expectedpopulation
Kiowa,61,1950,-29.4,45_49,migrationrate
Kiowa,61,1950,-58,45_49,netmigration
Kiowa,61,1950,161,50_54,expectedpopulation
Kiowa,61,1950,-12.4,50_54,migrationrate
Kiowa,61,1950,-20,50_54,netmigration
Kiowa,61,1950,145,55_59,expectedpopulation
Kiowa,61,1950,-21.3,55_59,migrationrate
Kiowa,61,1950,-31,55_59,netmigration
Kiowa,61,1950,107,60_64,expectedpopulation
Kiowa,61,1950,-6.5,60_64,migrationrate
Kiowa,61,1950,-7,60_64,netmigration
Kiowa,61,1950,104,65_69,expectedpopulation
Kiowa,61,1950,-22.1,65_69,migrationrate
Kiowa,61,1950,-23,65_69,netmigration
Kiowa,61,1950,88,70_74,expectedpopulation
Kiowa,61,1950,-10.2,70_74,migrationrate
Kiowa,61,1950,-9,70_74,netmigration
Kiowa,61,1960,159,00_04,expectedpopulation
Kiowa,61,1960,-11.9,00_04,migrationrate
Kiowa,61,1960,-19,00_04,netmigration
Kiowa,61,1960,270,05_09,expectedpopulation
Kiowa,61,1960,-22.2,05_09,migrationrate
Kiowa,61,1960,-60,05_09,netmigration
Kiowa,61,1960,281,10_14,expectedpopulation
Kiowa,61,1960,-24.5,10_14,migrationrate
Kiowa,61,1960,-69,10_14,netmigration
Kiowa,61,1960,293,15_19,expectedpopulation
Kiowa,61,1960,-32,15_19,migrationrate
Kiowa,61,1960,-94,15_19,netmigration
Kiowa,61,1960,269,20_24,expectedpopulation
Kiowa,61,1960,-65,20_24,migrationrate
Kiowa,61,1960,-175,20_24,netmigration
Kiowa,61,1960,171,25_29,expectedpopulation
Kiowa,61,1960,-40.3,25_29,migrationrate
Kiowa,61,1960,-69,25_29,netmigration
Kiowa,61,1960,120,30_34,expectedpopulation
Kiowa,61,1960,12.5,30_34,migrationrate
Kiowa,61,1960,15,30_34,netmigration
Kiowa,61,1960,142,35_39,expectedpopulation
Kiowa,61,1960,-28.8,35_39,migrationrate
Kiowa,61,1960,-41,35_39,netmigration
Kiowa,61,1960,134,40_44,expectedpopulation
Kiowa,61,1960,-15.6,40_44,migrationrate
Kiowa,61,1960,-21,40_44,netmigration
Kiowa,61,1960,164,45_49,expectedpopulation
Kiowa,61,1960,-22.5,45_49,migrationrate
Kiowa,61,1960,-37,45_49,netmigration
Kiowa,61,1960,137,50_54,expectedpopulation
Kiowa,61,1960,-8,50_54,migrationrate
Kiowa,61,1960,-11,50_54,netmigration
Kiowa,61,1960,126,55_59,expectedpopulation
Kiowa,61,1960,-6.3,55_59,migrationrate
Kiowa,61,1960,-8,55_59,netmigration
Kiowa,61,1960,126,60_64,expectedpopulation
Kiowa,61,1960,-12.6,60_64,migrationrate
Kiowa,61,1960,-16,60_64,netmigration
Kiowa,61,1960,95,65_69,expectedpopulation
Kiowa,61,1960,-17.8,65_69,migrationrate
Kiowa,61,1960,-17,65_69,netmigration
Kiowa,61,1960,74,70_74,expectedpopulation
Kiowa,61,1960,0,70_74,migrationrate
Kiowa,61,1960,0,70_74,netmigration
Kiowa,61,1970,170,00_04,expectedpopulation
Kiowa,61,1970,-10,00_04,migrationrate
Kiowa,61,1970,-17,00_04,netmigration
Kiowa,61,1970,169,05_09,expectedpopulation
Kiowa,61,1970,-28.4,05_09,migrationrate
Kiowa,61,1970,-48,05_09,netmigration
Kiowa,61,1970,143,10_14,expectedpopulation
Kiowa,61,1970,-25.1,10_14,migrationrate
Kiowa,61,1970,-36,10_14,netmigration
Kiowa,61,1970,216,15_19,expectedpopulation
Kiowa,61,1970,-34.2,15_19,migrationrate
Kiowa,61,1970,-74,15_19,netmigration
Kiowa,61,1970,215,20_24,expectedpopulation
Kiowa,61,1970,-48.3,20_24,migrationrate
Kiowa,61,1970,-104,20_24,netmigration
Kiowa,61,1970,199,25_29,expectedpopulation
Kiowa,61,1970,-37.6,25_29,migrationrate
Kiowa,61,1970,-75,25_29,netmigration
Kiowa,61,1970,94,30_34,expectedpopulation
Kiowa,61,1970,4.2,30_34,migrationrate
Kiowa,61,1970,4,30_34,netmigration
Kiowa,61,1970,105,35_39,expectedpopulation
Kiowa,61,1970,-6.6,35_39,migrationrate
Kiowa,61,1970,-7,35_39,netmigration
Kiowa,61,1970,136,40_44,expectedpopulation
Kiowa,61,1970,-19.8,40_44,migrationrate
Kiowa,61,1970,-27,40_44,netmigration
Kiowa,61,1970,101,45_49,expectedpopulation
Kiowa,61,1970,-14.8,45_49,migrationrate
Kiowa,61,1970,-15,45_49,netmigration
Kiowa,61,1970,112,50_54,expectedpopulation
Kiowa,61,1970,8.9,50_54,migrationrate
Kiowa,61,1970,10,50_54,netmigration
Kiowa,61,1970,123,55_59,expectedpopulation
Kiowa,61,1970,69.9,55_59,migrationrate
Kiowa,61,1970,86,55_59,netmigration
Kiowa,61,1970,118,60_64,expectedpopulation
Kiowa,61,1970,56.7,60_64,migrationrate
Kiowa,61,1970,67,60_64,netmigration
Kiowa,61,1970,103,65_69,expectedpopulation
Kiowa,61,1970,13.5,65_69,migrationrate
Kiowa,61,1970,14,65_69,netmigration
Kiowa,61,1970,86,70_74,expectedpopulation
Kiowa,61,1970,-45.3,70_74,migrationrate
Kiowa,61,1970,-39,70_74,netmigration
Kiowa,61,1980,115,00_04,expectedpopulation
Kiowa,61,1980,-9,00_04,migrationrate
Kiowa,61,1980,-10,00_04,netmigration
Kiowa,61,1980,174,05_09,expectedpopulation
Kiowa,61,1980,-9.9,05_09,migrationrate
Kiowa,61,1980,-17,05_09,netmigration
Kiowa,61,1980,157,10_14,expectedpopulation
Kiowa,61,1980,-5.8,10_14,migrationrate
Kiowa,61,1980,-9,10_14,netmigration
Kiowa,61,1980,123,15_19,expectedpopulation
Kiowa,61,1980,-15.3,15_19,migrationrate
Kiowa,61,1980,-18,15_19,netmigration
Kiowa,61,1980,115,20_24,expectedpopulation
Kiowa,61,1980,-61.2,20_24,migrationrate
Kiowa,61,1980,-70,20_24,netmigration
Kiowa,61,1980,144,25_29,expectedpopulation
Kiowa,61,1980,-20.5,25_29,migrationrate
Kiowa,61,1980,-29,25_29,netmigration
Kiowa,61,1980,111,30_34,expectedpopulation
Kiowa,61,1980,9.8,30_34,migrationrate
Kiowa,61,1980,10,30_34,netmigration
Kiowa,61,1980,126,35_39,expectedpopulation
Kiowa,61,1980,18.6,35_39,migrationrate
Kiowa,61,1980,23,35_39,netmigration
Kiowa,61,1980,97,40_44,expectedpopulation
Kiowa,61,1980,5.3,40_44,migrationrate
Kiowa,61,1980,5,40_44,netmigration
Kiowa,61,1980,98,45_49,expectedpopulation
Kiowa,61,1980,-22.2,45_49,migrationrate
Kiowa,61,1980,-21,45_49,netmigration
Kiowa,61,1980,105,50_54,expectedpopulation
Kiowa,61,1980,-7.8,50_54,migrationrate
Kiowa,61,1980,-8,50_54,netmigration
Kiowa,61,1980,82,55_59,expectedpopulation
Kiowa,61,1980,-15.9,55_59,migrationrate
Kiowa,61,1980,-13,55_59,netmigration
Kiowa,61,1980,117,60_64,expectedpopulation
Kiowa,61,1980,-31,60_64,migrationrate
Kiowa,61,1980,-36,60_64,netmigration
Kiowa,61,1980,191,65_69,expectedpopulation
Kiowa,61,1980,-50.5,65_69,migrationrate
Kiowa,61,1980,-96,65_69,netmigration
Kiowa,61,1980,152,70_74,expectedpopulation
Kiowa,61,1980,-35.9,70_74,migrationrate
Kiowa,61,1980,-54,70_74,netmigration
Kiowa,61,1990,78,00_04,expectedpopulation
Kiowa,61,1990,27.1,00_04,migrationrate
Kiowa,61,1990,21,00_04,netmigration
Kiowa,61,1990,78,05_09,expectedpopulation
Kiowa,61,1990,46.6,05_09,migrationrate
Kiowa,61,1990,36,05_09,netmigration
Kiowa,61,1990,105,10_14,expectedpopulation
Kiowa,61,1990,6.2,10_14,migrationrate
Kiowa,61,1990,6,10_14,netmigration
Kiowa,61,1990,156,15_19,expectedpopulation
Kiowa,61,1990,-15.9,15_19,migrationrate
Kiowa,61,1990,-24,15_19,netmigration
Kiowa,61,1990,147,20_24,expectedpopulation
Kiowa,61,1990,-47.1,20_24,migrationrate
Kiowa,61,1990,-69,20_24,netmigration
Kiowa,61,1990,105,25_29,expectedpopulation
Kiowa,61,1990,-16.2,25_29,migrationrate
Kiowa,61,1990,-17,25_29,netmigration
Kiowa,61,1990,44,30_34,expectedpopulation
Kiowa,61,1990,39.8,30_34,migrationrate
Kiowa,61,1990,17,30_34,netmigration
Kiowa,61,1990,112,35_39,expectedpopulation
Kiowa,61,1990,12.3,35_39,migrationrate
Kiowa,61,1990,13,35_39,netmigration
Kiowa,61,1990,121,40_44,expectedpopulation
Kiowa,61,1990,0,40_44,migrationrate
Kiowa,61,1990,0,40_44,netmigration
Kiowa,61,1990,146,45_49,expectedpopulation
Kiowa,61,1990,-11.4,45_49,migrationrate
Kiowa,61,1990,-16,45_49,netmigration
Kiowa,61,1990,100,50_54,expectedpopulation
Kiowa,61,1990,0.5,50_54,migrationrate
Kiowa,61,1990,0,50_54,netmigration
Kiowa,61,1990,74,55_59,expectedpopulation
Kiowa,61,1990,11.7,55_59,migrationrate
Kiowa,61,1990,8,55_59,netmigration
Kiowa,61,1990,89,60_64,expectedpopulation
Kiowa,61,1990,-4.9,60_64,migrationrate
Kiowa,61,1990,-4,60_64,netmigration
Kiowa,61,1990,61,65_69,expectedpopulation
Kiowa,61,1990,-1.8,65_69,migrationrate
Kiowa,61,1990,-1,65_69,netmigration
Kiowa,61,1990,74,70_74,expectedpopulation
Kiowa,61,1990,-19.5,70_74,migrationrate
Kiowa,61,1990,-14,70_74,netmigration
Kiowa,61,2000,88,00_04,expectedpopulation
Kiowa,61,2000,-18.6,00_04,migrationrate
Kiowa,61,2000,-16,00_04,netmigration
Kiowa,61,2000,73,05_09,expectedpopulation
Kiowa,61,2000,16,05_09,migrationrate
Kiowa,61,2000,11,05_09,netmigration
Kiowa,61,2000,97,10_14,expectedpopulation
Kiowa,61,2000,-8.7,10_14,migrationrate
Kiowa,61,2000,-8,10_14,netmigration
Kiowa,61,2000,114,15_19,expectedpopulation
Kiowa,61,2000,-15.6,15_19,migrationrate
Kiowa,61,2000,-17,15_19,netmigration
Kiowa,61,2000,111,20_24,expectedpopulation
Kiowa,61,2000,-56.8,20_24,migrationrate
Kiowa,61,2000,-63,20_24,netmigration
Kiowa,61,2000,130,25_29,expectedpopulation
Kiowa,61,2000,-46.3,25_29,migrationrate
Kiowa,61,2000,-60,25_29,netmigration
Kiowa,61,2000,77,30_34,expectedpopulation
Kiowa,61,2000,-18.6,30_34,migrationrate
Kiowa,61,2000,-14,30_34,netmigration
Kiowa,61,2000,86,35_39,expectedpopulation
Kiowa,61,2000,-15.9,35_39,migrationrate
Kiowa,61,2000,-13,35_39,netmigration
Kiowa,61,2000,62,40_44,expectedpopulation
Kiowa,61,2000,-7.2,40_44,migrationrate
Kiowa,61,2000,-4,40_44,netmigration
Kiowa,61,2000,127,45_49,expectedpopulation
Kiowa,61,2000,-14.8,45_49,migrationrate
Kiowa,61,2000,-18,45_49,netmigration
Kiowa,61,2000,113,50_54,expectedpopulation
Kiowa,61,2000,7.1,50_54,migrationrate
Kiowa,61,2000,8,50_54,netmigration
Kiowa,61,2000,124,55_59,expectedpopulation
Kiowa,61,2000,-3.1,55_59,migrationrate
Kiowa,61,2000,-3,55_59,netmigration
Kiowa,61,2000,92,60_64,expectedpopulation
Kiowa,61,2000,-3.3,60_64,migrationrate
Kiowa,61,2000,-3,60_64,netmigration
Kiowa,61,2000,76,65_69,expectedpopulation
Kiowa,61,2000,-6,65_69,migrationrate
Kiowa,61,2000,-4,65_69,netmigration
Kiowa,61,2000,73,70_74,expectedpopulation
Kiowa,61,2000,10.1,70_74,migrationrate
Kiowa,61,2000,7,70_74,netmigration
Kiowa,61,2010,93,00_04,expectedpopulation
Kiowa,61,2010,19.35,00_04,migrationrate
Kiowa,61,2010,18,00_04,netmigration
Kiowa,61,2010,77,05_09,expectedpopulation
Kiowa,61,2010,27.27,05_09,migrationrate
Kiowa,61,2010,21,05_09,netmigration
Kiowa,61,2010,73.1,10_14,expectedpopulation
Kiowa,61,2010,12.18,10_14,migrationrate
Kiowa,61,2010,9,10_14,netmigration
Kiowa,61,2010,85.87,15_19,expectedpopulation
Kiowa,61,2010,-8,15_19,migrationrate
Kiowa,61,2010,-7,15_19,netmigration
Kiowa,61,2010,87.34,20_24,expectedpopulation
Kiowa,61,2010,-24.43,20_24,migrationrate
Kiowa,61,2010,-21,20_24,netmigration
Kiowa,61,2010,96.08,25_29,expectedpopulation
Kiowa,61,2010,-10.49,25_29,migrationrate
Kiowa,61,2010,-10,25_29,netmigration
Kiowa,61,2010,46.22,30_34,expectedpopulation
Kiowa,61,2010,44.97,30_34,migrationrate
Kiowa,61,2010,21,30_34,netmigration
Kiowa,61,2010,69.73,35_39,expectedpopulation
Kiowa,61,2010,20.46,35_39,migrationrate
Kiowa,61,2010,14,35_39,netmigration
Kiowa,61,2010,63.39,40_44,expectedpopulation
Kiowa,61,2010,-2.2,40_44,migrationrate
Kiowa,61,2010,-1,40_44,netmigration
Kiowa,61,2010,70.83,45_49,expectedpopulation
Kiowa,61,2010,-2.58,45_49,migrationrate
Kiowa,61,2010,-2,45_49,netmigration
Kiowa,61,2010,54.12,50_54,expectedpopulation
Kiowa,61,2010,12.71,50_54,migrationrate
Kiowa,61,2010,7,50_54,netmigration
Kiowa,61,2010,104.86,55_59,expectedpopulation
Kiowa,61,2010,14.44,55_59,migrationrate
Kiowa,61,2010,15,55_59,netmigration
Kiowa,61,2010,115.55,60_64,expectedpopulation
Kiowa,61,2010,7.32,60_64,migrationrate
Kiowa,61,2010,8,60_64,netmigration
Kiowa,61,2010,99.35,65_69,expectedpopulation
Kiowa,61,2010,-0.36,65_69,migrationrate
Kiowa,61,2010,0,65_69,netmigration
Kiowa,61,2010,71.68,70_74,expectedpopulation
Kiowa,61,2010,15.79,70_74,migrationrate
Kiowa,61,2010,11,70_74,netmigration
Kit Carson,63,1950,746,00_04,expectedpopulation
